State_FIPS,County_FIPS,Year,Week,Population_Adjustment,Deaths_Per100k,Excess_Deaths_Per100k
13,1,2015,33,Constant,5,0.0
13,1,2016,33,Constant,16,0.0
13,1,2017,33,Constant,27,0.0
13,1,2018,33,Constant,16,0.0
13,1,2019,33,Constant,10,0.0
13,1,2020,33,Constant,0,-14.8
13,1,2015,33,Lagged,5,0.0
13,1,2016,33,Lagged,16,0.0
13,1,2017,33,Lagged,27,0.0
13,1,2018,33,Lagged,16,0.0
13,1,2019,33,Lagged,10,0.0
13,1,2020,33,Lagged,0,-14.8
13,1,2015,34,Constant,21,0.0
13,1,2016,34,Constant,10,0.0
13,1,2017,34,Constant,10,0.0
13,1,2018,34,Constant,21,0.0
13,1,2019,34,Constant,10,0.0
13,1,2020,34,Constant,0,-14.4
13,1,2015,34,Lagged,21,0.0
13,1,2016,34,Lagged,10,0.0
13,1,2017,34,Lagged,10,0.0
13,1,2018,34,Lagged,21,0.0
13,1,2019,34,Lagged,10,0.0
13,1,2020,34,Lagged,0,-14.4
13,1,2015,35,Constant,21,0.0
13,1,2016,35,Constant,0,0.0
13,1,2017,35,Constant,0,0.0
13,1,2018,35,Constant,5,0.0
13,1,2019,35,Constant,5,0.0
13,1,2020,35,Constant,0,-6.2
13,1,2015,35,Lagged,21,0.0
13,1,2016,35,Lagged,0,0.0
13,1,2017,35,Lagged,0,0.0
13,1,2018,35,Lagged,5,0.0
13,1,2019,35,Lagged,5,0.0
13,1,2020,35,Lagged,0,-6.2
13,1,2015,36,Constant,16,0.0
13,1,2016,36,Constant,10,0.0
13,1,2017,36,Constant,16,0.0
13,1,2018,36,Constant,10,0.0
13,1,2019,36,Constant,10,0.0
13,1,2020,36,Constant,0,-12.4
13,1,2015,36,Lagged,16,0.0
13,1,2016,36,Lagged,10,0.0
13,1,2017,36,Lagged,16,0.0
13,1,2018,36,Lagged,10,0.0
13,1,2019,36,Lagged,10,0.0
13,1,2020,36,Lagged,0,-12.4
13,1,2015,37,Constant,16,0.0
13,1,2016,37,Constant,10,0.0
13,1,2017,37,Constant,5,0.0
13,1,2018,37,Constant,5,0.0
13,1,2019,37,Constant,16,0.0
13,1,2020,37,Constant,0,-10.4
13,1,2015,37,Lagged,16,0.0
13,1,2016,37,Lagged,10,0.0
13,1,2017,37,Lagged,5,0.0
13,1,2018,37,Lagged,5,0.0
13,1,2019,37,Lagged,16,0.0
13,1,2020,37,Lagged,0,-10.4
13,1,2015,38,Constant,0,0.0
13,1,2016,38,Constant,10,0.0
13,1,2017,38,Constant,10,0.0
13,1,2018,38,Constant,5,0.0
13,1,2019,38,Constant,5,0.0
13,1,2020,38,Constant,0,-6.0
13,1,2015,38,Lagged,0,0.0
13,1,2016,38,Lagged,10,0.0
13,1,2017,38,Lagged,10,0.0
13,1,2018,38,Lagged,5,0.0
13,1,2019,38,Lagged,5,0.0
13,1,2020,38,Lagged,0,-6.0
13,1,2015,39,Constant,5,0.0
13,1,2016,39,Constant,5,0.0
13,1,2017,39,Constant,5,0.0
13,1,2018,39,Constant,16,0.0
13,1,2019,39,Constant,16,0.0
13,1,2020,39,Constant,0,-9.4
13,1,2015,39,Lagged,5,0.0
13,1,2016,39,Lagged,5,0.0
13,1,2017,39,Lagged,5,0.0
13,1,2018,39,Lagged,16,0.0
13,1,2019,39,Lagged,16,0.0
13,1,2020,39,Lagged,0,-9.4
13,1,2015,40,Constant,0,0.0
13,1,2016,40,Constant,16,0.0
13,1,2017,40,Constant,0,0.0
13,1,2018,40,Constant,10,0.0
13,1,2019,40,Constant,21,0.0
13,1,2020,40,Constant,0,-9.4
13,1,2015,40,Lagged,0,0.0
13,1,2016,40,Lagged,16,0.0
13,1,2017,40,Lagged,0,0.0
13,1,2018,40,Lagged,10,0.0
13,1,2019,40,Lagged,21,0.0
13,1,2020,40,Lagged,0,-9.4
13,1,2015,41,Constant,27,0.0
13,1,2016,41,Constant,16,0.0
13,1,2017,41,Constant,10,0.0
13,1,2018,41,Constant,10,0.0
13,1,2019,41,Constant,16,0.0
13,1,2020,41,Constant,0,-15.8
13,1,2015,41,Lagged,27,0.0
13,1,2016,41,Lagged,16,0.0
13,1,2017,41,Lagged,10,0.0
13,1,2018,41,Lagged,10,0.0
