State_FIPS,County_FIPS,Year,Week,Population_Adjustment,Deaths_Per100k,Excess_Deaths_Per100k
51,13,2015,8,Lagged,12,0.0
51,13,2016,8,Lagged,15,0.0
51,13,2017,8,Lagged,16,0.0
51,13,2018,8,Lagged,11,0.0
51,13,2019,8,Lagged,13,0.0
51,13,2020,8,Lagged,11,-2.4
51,13,2015,9,Constant,12,0.0
51,13,2016,9,Constant,10,0.0
51,13,2017,9,Constant,14,0.0
51,13,2018,9,Constant,10,0.0
51,13,2019,9,Constant,13,0.0
51,13,2020,9,Constant,12,0.2
51,13,2015,9,Lagged,13,0.0
51,13,2016,9,Lagged,10,0.0
51,13,2017,9,Lagged,15,0.0
51,13,2018,9,Lagged,10,0.0
51,13,2019,9,Lagged,13,0.0
51,13,2020,9,Lagged,12,-0.2
51,13,2015,10,Constant,14,0.0
51,13,2016,10,Constant,13,0.0
51,13,2017,10,Constant,14,0.0
51,13,2018,10,Constant,9,0.0
51,13,2019,10,Constant,11,0.0
51,13,2020,10,Constant,13,0.8
51,13,2015,10,Lagged,15,0.0
51,13,2016,10,Lagged,14,0.0
51,13,2017,10,Lagged,14,0.0
51,13,2018,10,Lagged,9,0.0
51,13,2019,10,Lagged,11,0.0
51,13,2020,10,Lagged,13,0.4
51,13,2015,11,Constant,13,0.0
51,13,2016,11,Constant,11,0.0
51,13,2017,11,Constant,11,0.0
51,13,2018,11,Constant,16,0.0
51,13,2019,11,Constant,8,0.0
51,13,2020,11,Constant,8,-3.8
51,13,2015,11,Lagged,14,0.0
51,13,2016,11,Lagged,12,0.0
51,13,2017,11,Lagged,11,0.0
51,13,2018,11,Lagged,16,0.0
51,13,2019,11,Lagged,8,0.0
51,13,2020,11,Lagged,8,-4.2
51,13,2015,12,Constant,9,0.0
51,13,2016,12,Constant,12,0.0
51,13,2017,12,Constant,9,0.0
51,13,2018,12,Constant,11,0.0
51,13,2019,12,Constant,13,0.0
51,13,2020,12,Constant,10,-0.8
51,13,2015,12,Lagged,9,0.0
51,13,2016,12,Lagged,12,0.0
51,13,2017,12,Lagged,9,0.0
51,13,2018,12,Lagged,11,0.0
51,13,2019,12,Lagged,13,0.0
51,13,2020,12,Lagged,10,-0.8
51,13,2015,13,Constant,17,0.0
51,13,2016,13,Constant,14,0.0
51,13,2017,13,Constant,14,0.0
51,13,2018,13,Constant,9,0.0
51,13,2019,13,Constant,8,0.0
51,13,2020,13,Constant,9,-3.4
51,13,2015,13,Lagged,18,0.0
51,13,2016,13,Lagged,14,0.0
51,13,2017,13,Lagged,14,0.0
51,13,2018,13,Lagged,9,0.0
51,13,2019,13,Lagged,8,0.0
51,13,2020,13,Lagged,9,-3.6
51,13,2015,14,Constant,13,0.0
51,13,2016,14,Constant,12,0.0
51,13,2017,14,Constant,12,0.0
51,13,2018,14,Constant,8,0.0
51,13,2019,14,Constant,14,0.0
51,13,2020,14,Constant,12,0.2
51,13,2015,14,Lagged,13,0.0
51,13,2016,14,Lagged,12,0.0
51,13,2017,14,Lagged,12,0.0
51,13,2018,14,Lagged,8,0.0
51,13,2019,14,Lagged,14,0.0
51,13,2020,14,Lagged,12,0.2
51,13,2015,15,Constant,15,0.0
51,13,2016,15,Constant,10,0.0
51,13,2017,15,Constant,13,0.0
51,13,2018,15,Constant,14,0.0
51,13,2019,15,Constant,9,0.0
51,13,2020,15,Constant,20,7.8
51,13,2015,15,Lagged,15,0.0
51,13,2016,15,Lagged,10,0.0
51,13,2017,15,Lagged,13,0.0
51,13,2018,15,Lagged,14,0.0
51,13,2019,15,Lagged,9,0.0
51,13,2020,15,Lagged,20,7.8
51,13,2015,16,Constant,11,0.0
51,13,2016,16,Constant,5,0.0
51,13,2017,16,Constant,13,0.0
51,13,2018,16,Constant,11,0.0
51,13,2019,16,Constant,14,0.0
51,13,2020,16,Constant,25,14.2
51,13,2015,16,Lagged,11,0.0
51,13,2016,16,Lagged,5,0.0
51,13,2017,16,Lagged,13,0.0
51,13,2018,16,Lagged,11,0.0
51,13,2019,16,Lagged,14,0.0
51,13,2020,16,Lagged,25,14.2
51,13,2015,17,Constant,11,0.0
51,13,2016,17,Constant,14,0.0
51,13,2017,17,Constant,10,0.0
51,13,2018,17,Constant,13,0.0
51,13,2019,17,Constant,11,0.0
51,13,2020,17,Constant,20,8.2
51,13,2015,17,Lagged,11,0.0
51,13,2016,17,Lagged,14,0.0
51,13,2017,17,Lagged,10,0.0
51,13,2018,17,Lagged,13,0.0
51,13,2019,17,Lagged,11,0.0
51,13,2020,17,Lagged,20,8.2
51,13,2015,18,Constant,8,0.0
51,13,2016,18,Constant,14,0.0
51,13,2017,18,Constant,10,0.0
51,13,2018,18,Constant,7,0.0
51,13,2019,18,Constant,10,0.0
51,13,2020,18,Constant,20,10.2
51,13,2015,18,Lagged,9,0.0
51,13,2016,18,Lagged,14,0.0
51,13,2017,18,Lagged,10,0.0
51,13,2018,18,Lagged,7,0.0
51,13,2019,18,Lagged,10,0.0
51,13,2020,18,Lagged,20,10.0
51,13,2015,19,Constant,14,0.0
51,13,2016,19,Constant,8,0.0
51,13,2017,19,Constant,10,0.0
51,13,2018,19,Constant,11,0.0
51,13,2019,19,Constant,10,0.0
51,13,2020,19,Constant,17,6.4
51,13,2015,19,Lagged,15,0.0
51,13,2016,19,Lagged,8,0.0
51,13,2017,19,Lagged,10,0.0
51,13,2018,19,Lagged,11,0.0
51,13,2019,19,Lagged,10,0.0
51,13,2020,19,Lagged,17,6.2
51,13,2015,20,Constant,13,0.0
51,13,2016,20,Constant,12,0.0
51,13,2017,20,Constant,14,0.0
51,13,2018,20,Constant,9,0.0
51,13,2019,20,Constant,9,0.0
51,13,2020,20,Constant,14,2.6
51,13,2015,20,Lagged,13,0.0
51,13,2016,20,Lagged,13,0.0
51,13,2017,20,Lagged,15,0.0
51,13,2018,20,Lagged,9,0.0
51,13,2019,20,Lagged,9,0.0
51,13,2020,20,Lagged,14,2.2
51,13,2015,21,Constant,9,0.0
51,13,2016,21,Constant,10,0.0
51,13,2017,21,Constant,9,0.0
51,13,2018,21,Constant,11,0.0
51,13,2019,21,Constant,12,0.0
51,13,2020,21,Constant,12,1.8
51,13,2015,21,Lagged,9,0.0
51,13,2016,21,Lagged,10,0.0
51,13,2017,21,Lagged,9,0.0
51,13,2018,21,Lagged,11,0.0
51,13,2019,21,Lagged,12,0.0
51,13,2020,21,Lagged,12,1.8
51,13,2015,22,Constant,8,0.0
51,13,2016,22,Constant,12,0.0
51,13,2017,22,Constant,11,0.0
51,13,2018,22,Constant,9,0.0
51,13,2019,22,Constant,8,0.0
51,13,2020,22,Constant,17,7.4
51,13,2015,22,Lagged,8,0.0
51,13,2016,22,Lagged,12,0.0
51,13,2017,22,Lagged,12,0.0
51,13,2018,22,Lagged,9,0.0
51,13,2019,22,Lagged,8,0.0
51,13,2020,22,Lagged,16,6.2
51,13,2015,23,Constant,14,0.0
51,13,2016,23,Constant,10,0.0
51,13,2017,23,Constant,11,0.0
51,13,2018,23,Constant,12,0.0
51,13,2019,23,Constant,9,0.0
51,13,2020,23,Constant,9,-2.2
51,13,2015,23,Lagged,14,0.0
51,13,2016,23,Lagged,10,0.0
51,13,2017,23,Lagged,11,0.0
51,13,2018,23,Lagged,12,0.0
51,13,2019,23,Lagged,9,0.0
51,13,2020,23,Lagged,9,-2.2
51,13,2015,24,Constant,11,0.0
51,13,2016,24,Constant,9,0.0
51,13,2017,24,Constant,8,0.0
51,13,2018,24,Constant,11,0.0
51,13,2019,24,Constant,8,0.0
51,13,2020,24,Constant,10,0.6
51,13,2015,24,Lagged,12,0.0
51,13,2016,24,Lagged,9,0.0
51,13,2017,24,Lagged,9,0.0
51,13,2018,24,Lagged,11,0.0
51,13,2019,24,Lagged,8,0.0
51,13,2020,24,Lagged,10,0.2
51,13,2015,25,Constant,13,0.0
51,13,2016,25,Constant,11,0.0
51,13,2017,25,Constant,11,0.0
51,13,2018,25,Constant,8,0.0
51,13,2019,25,Constant,10,0.0
51,13,2020,25,Constant,2,-8.6
51,13,2015,25,Lagged,13,0.0
51,13,2016,25,Lagged,11,0.0
51,13,2017,25,Lagged,12,0.0
51,13,2018,25,Lagged,8,0.0
51,13,2019,25,Lagged,10,0.0
51,13,2020,25,Lagged,2,-8.8
51,13,2015,26,Constant,12,0.0
51,13,2016,26,Constant,8,0.0
51,13,2017,26,Constant,13,0.0
51,13,2018,26,Constant,10,0.0
51,13,2019,26,Constant,11,0.0
51,13,2015,26,Lagged,13,0.0
51,13,2016,26,Lagged,8,0.0
51,13,2017,26,Lagged,13,0.0
51,13,2018,26,Lagged,10,0.0
51,13,2019,26,Lagged,11,0.0
51,13,2015,27,Constant,15,0.0
51,13,2016,27,Constant,12,0.0
51,13,2017,27,Constant,10,0.0
51,13,2018,27,Constant,8,0.0
51,13,2019,27,Constant,8,0.0
51,13,2015,27,Lagged,15,0.0
51,13,2016,27,Lagged,12,0.0
51,13,2017,27,Lagged,10,0.0
51,13,2018,27,Lagged,8,0.0
51,13,2019,27,Lagged,8,0.0
51,13,2015,28,Constant,11,0.0
51,13,2016,28,Constant,12,0.0
51,13,2017,28,Constant,14,0.0
51,13,2018,28,Constant,10,0.0
51,13,2019,28,Constant,15,0.0
51,13,2015,28,Lagged,11,0.0
51,13,2016,28,Lagged,12,0.0
51,13,2017,28,Lagged,14,0.0
51,13,2018,28,Lagged,10,0.0
51,13,2019,28,Lagged,15,0.0
51,13,2015,29,Constant,9,0.0
51,13,2016,29,Constant,12,0.0
51,13,2017,29,Constant,11,0.0
51,13,2018,29,Constant,8,0.0
51,13,2019,29,Constant,8,0.0
51,13,2015,29,Lagged,9,0.0
51,13,2016,29,Lagged,13,0.0
51,13,2017,29,Lagged,12,0.0
51,13,2018,29,Lagged,8,0.0
51,13,2019,29,Lagged,8,0.0
51,13,2015,30,Constant,8,0.0
51,13,2016,30,Constant,12,0.0
51,13,2017,30,Constant,9,0.0
51,13,2018,30,Constant,6,0.0
51,13,2019,30,Constant,11,0.0
51,13,2015,30,Lagged,9,0.0
51,13,2016,30,Lagged,13,0.0
51,13,2017,30,Lagged,9,0.0
51,13,2018,30,Lagged,6,0.0
51,13,2019,30,Lagged,11,0.0
51,13,2015,31,Constant,14,0.0
51,13,2016,31,Constant,11,0.0
51,13,2017,31,Constant,12,0.0
51,13,2018,31,Constant,14,0.0
51,13,2019,31,Constant,8,0.0
51,13,2015,31,Lagged,15,0.0
51,13,2016,31,Lagged,11,0.0
51,13,2017,31,Lagged,12,0.0
51,13,2018,31,Lagged,14,0.0
51,13,2019,31,Lagged,8,0.0
51,13,2015,32,Constant,9,0.0
51,13,2016,32,Constant,10,0.0
51,13,2017,32,Constant,9,0.0
51,13,2018,32,Constant,13,0.0
51,13,2019,32,Constant,14,0.0
51,13,2015,32,Lagged,10,0.0
51,13,2016,32,Lagged,10,0.0
51,13,2017,32,Lagged,9,0.0
51,13,2018,32,Lagged,13,0.0
51,13,2019,32,Lagged,14,0.0
51,13,2015,33,Constant,14,0.0
51,13,2016,33,Constant,11,0.0
51,13,2017,33,Constant,9,0.0
51,13,2018,33,Constant,10,0.0
51,13,2019,33,Constant,10,0.0
51,13,2015,33,Lagged,14,0.0
51,13,2016,33,Lagged,11,0.0
51,13,2017,33,Lagged,9,0.0
51,13,2018,33,Lagged,10,0.0
51,13,2019,33,Lagged,10,0.0
51,13,2015,34,Constant,14,0.0
51,13,2016,34,Constant,11,0.0
51,13,2017,34,Constant,10,0.0
51,13,2018,34,Constant,8,0.0
51,13,2019,34,Constant,10,0.0
51,13,2015,34,Lagged,15,0.0
51,13,2016,34,Lagged,11,0.0
51,13,2017,34,Lagged,10,0.0
51,13,2018,34,Lagged,8,0.0
51,13,2019,34,Lagged,10,0.0
51,13,2015,35,Constant,12,0.0
51,13,2016,35,Constant,7,0.0
51,13,2017,35,Constant,12,0.0
51,13,2018,35,Constant,10,0.0
51,13,2019,35,Constant,11,0.0
51,13,2015,35,Lagged,12,0.0
51,13,2016,35,Lagged,7,0.0
51,13,2017,35,Lagged,12,0.0
51,13,2018,35,Lagged,10,0.0
51,13,2019,35,Lagged,11,0.0
51,13,2015,36,Constant,9,0.0
51,13,2016,36,Constant,8,0.0
51,13,2017,36,Constant,9,0.0
51,13,2018,36,Constant,10,0.0
51,13,2019,36,Constant,12,0.0
51,13,2015,36,Lagged,10,0.0
51,13,2016,36,Lagged,9,0.0
51,13,2017,36,Lagged,9,0.0
51,13,2018,36,Lagged,10,0.0
51,13,2019,36,Lagged,12,0.0
51,13,2015,37,Constant,11,0.0
51,13,2016,37,Constant,9,0.0
51,13,2017,37,Constant,10,0.0
51,13,2018,37,Constant,8,0.0
51,13,2019,37,Constant,9,0.0
51,13,2015,37,Lagged,11,0.0
51,13,2016,37,Lagged,10,0.0
51,13,2017,37,Lagged,10,0.0
51,13,2018,37,Lagged,8,0.0
51,13,2019,37,Lagged,9,0.0
51,13,2015,38,Constant,10,0.0
51,13,2016,38,Constant,11,0.0
51,13,2017,38,Constant,7,0.0
51,13,2018,38,Constant,13,0.0
51,13,2019,38,Constant,11,0.0
51,13,2015,38,Lagged,11,0.0
51,13,2016,38,Lagged,11,0.0
51,13,2017,38,Lagged,7,0.0
51,13,2018,38,Lagged,13,0.0
51,13,2019,38,Lagged,11,0.0
51,13,2015,39,Constant,11,0.0
51,13,2016,39,Constant,11,0.0
51,13,2017,39,Constant,10,0.0
51,13,2018,39,Constant,10,0.0
51,13,2019,39,Constant,11,0.0
51,13,2015,39,Lagged,11,0.0
51,13,2016,39,Lagged,11,0.0
51,13,2017,39,Lagged,10,0.0
51,13,2018,39,Lagged,10,0.0
51,13,2019,39,Lagged,11,0.0
51,13,2015,40,Constant,11,0.0
51,13,2016,40,Constant,11,0.0
51,13,2017,40,Constant,11,0.0
51,13,2018,40,Constant,11,0.0
51,13,2019,40,Constant,13,0.0
51,13,2015,40,Lagged,12,0.0
51,13,2016,40,Lagged,11,0.0
51,13,2017,40,Lagged,11,0.0
51,13,2018,40,Lagged,11,0.0
51,13,2019,40,Lagged,13,0.0
51,13,2015,41,Constant,11,0.0
51,13,2016,41,Constant,12,0.0
51,13,2017,41,Constant,9,0.0
51,13,2018,41,Constant,8,0.0
51,13,2019,41,Constant,12,0.0
51,13,2015,41,Lagged,11,0.0
51,13,2016,41,Lagged,12,0.0
51,13,2017,41,Lagged,9,0.0
51,13,2018,41,Lagged,8,0.0
51,13,2019,41,Lagged,12,0.0
51,13,2015,42,Constant,11,0.0
51,13,2016,42,Constant,9,0.0
51,13,2017,42,Constant,12,0.0
51,13,2018,42,Constant,12,0.0
51,13,2019,42,Constant,7,0.0
51,13,2015,42,Lagged,11,0.0
51,13,2016,42,Lagged,10,0.0
51,13,2017,42,Lagged,12,0.0
51,13,2018,42,Lagged,12,0.0
51,13,2019,42,Lagged,7,0.0
51,13,2015,43,Constant,11,0.0
51,13,2016,43,Constant,11,0.0
51,13,2017,43,Constant,8,0.0
51,13,2018,43,Constant,8,0.0
51,13,2019,43,Constant,11,0.0
51,13,2015,43,Lagged,12,0.0
51,13,2016,43,Lagged,11,0.0
51,13,2017,43,Lagged,8,0.0
51,13,2018,43,Lagged,8,0.0
51,13,2019,43,Lagged,11,0.0
51,13,2015,44,Constant,14,0.0
51,13,2016,44,Constant,11,0.0
51,13,2017,44,Constant,9,0.0
51,13,2018,44,Constant,14,0.0
51,13,2019,44,Constant,9,0.0
51,13,2015,44,Lagged,15,0.0
51,13,2016,44,Lagged,11,0.0
51,13,2017,44,Lagged,9,0.0
51,13,2018,44,Lagged,14,0.0
51,13,2019,44,Lagged,9,0.0
51,13,2015,45,Constant,11,0.0
51,13,2016,45,Constant,11,0.0
51,13,2017,45,Constant,8,0.0
51,13,2018,45,Constant,15,0.0
51,13,2019,45,Constant,11,0.0
51,13,2015,45,Lagged,11,0.0
51,13,2016,45,Lagged,12,0.0
51,13,2017,45,Lagged,8,0.0
51,13,2018,45,Lagged,15,0.0
51,13,2019,45,Lagged,11,0.0
51,13,2015,46,Constant,13,0.0
51,13,2016,46,Constant,6,0.0
51,13,2017,46,Constant,7,0.0
51,13,2018,46,Constant,8,0.0
51,13,2019,46,Constant,7,0.0
51,13,2015,46,Lagged,13,0.0
51,13,2016,46,Lagged,7,0.0
51,13,2017,46,Lagged,7,0.0
51,13,2018,46,Lagged,8,0.0
51,13,2019,46,Lagged,7,0.0
51,13,2015,47,Constant,10,0.0
51,13,2016,47,Constant,11,0.0
51,13,2017,47,Constant,14,0.0
51,13,2018,47,Constant,13,0.0
51,13,2019,47,Constant,10,0.0
51,13,2015,47,Lagged,11,0.0
51,13,2016,47,Lagged,11,0.0
51,13,2017,47,Lagged,14,0.0
51,13,2018,47,Lagged,13,0.0
51,13,2019,47,Lagged,10,0.0
51,13,2015,48,Constant,11,0.0
51,13,2016,48,Constant,11,0.0
51,13,2017,48,Constant,9,0.0
51,13,2018,48,Constant,10,0.0
51,13,2019,48,Constant,14,0.0
51,13,2015,48,Lagged,12,0.0
51,13,2016,48,Lagged,11,0.0
51,13,2017,48,Lagged,9,0.0
51,13,2018,48,Lagged,10,0.0
51,13,2019,48,Lagged,13,0.0
51,13,2015,49,Constant,12,0.0
51,13,2016,49,Constant,15,0.0
51,13,2017,49,Constant,9,0.0
51,13,2018,49,Constant,11,0.0
51,13,2019,49,Constant,12,0.0
51,13,2015,49,Lagged,12,0.0
51,13,2016,49,Lagged,15,0.0
51,13,2017,49,Lagged,9,0.0
51,13,2018,49,Lagged,11,0.0
51,13,2019,49,Lagged,12,0.0
51,13,2015,50,Constant,10,0.0
51,13,2016,50,Constant,14,0.0
51,13,2017,50,Constant,10,0.0
51,13,2018,50,Constant,15,0.0
51,13,2019,50,Constant,11,0.0
51,13,2015,50,Lagged,10,0.0
51,13,2016,50,Lagged,14,0.0
51,13,2017,50,Lagged,10,0.0
51,13,2018,50,Lagged,15,0.0
51,13,2019,50,Lagged,11,0.0
51,13,2015,51,Constant,11,0.0
51,13,2016,51,Constant,12,0.0
51,13,2017,51,Constant,14,0.0
51,13,2018,51,Constant,13,0.0
51,13,2019,51,Constant,14,0.0
51,13,2015,51,Lagged,12,0.0
51,13,2016,51,Lagged,12,0.0
51,13,2017,51,Lagged,15,0.0
51,13,2018,51,Lagged,13,0.0
51,13,2019,51,Lagged,14,0.0
51,13,2015,52,Constant,9,0.0
51,13,2016,52,Constant,13,0.0
51,13,2017,52,Constant,8,0.0
51,13,2018,52,Constant,11,0.0
51,13,2019,52,Constant,9,0.0
51,13,2015,52,Lagged,10,0.0
51,13,2016,52,Lagged,13,0.0
51,13,2017,52,Lagged,8,0.0
51,13,2018,52,Lagged,11,0.0
51,13,2019,52,Lagged,9,0.0
51,13,2015,53,Constant,1,0.0
51,13,2016,53,Constant,5,0.0
51,13,2017,53,Constant,2,0.0
51,13,2018,53,Constant,0,0.0
51,13,2019,53,Constant,1,0.0
51,13,2015,53,Lagged,1,0.0
51,13,2016,53,Lagged,5,0.0
51,13,2017,53,Lagged,3,0.0
51,13,2018,53,Lagged,0,0.0
51,13,2019,53,Lagged,1,0.0
51,15,2015,1,Constant,34,0.0
51,15,2016,1,Constant,13,0.0
51,15,2017,1,Constant,30,0.0
51,15,2018,1,Constant,29,0.0
51,15,2019,1,Constant,19,0.0
51,15,2020,1,Constant,25,0.0
51,15,2015,1,Lagged,35,0.0
51,15,2016,1,Lagged,13,0.0
51,15,2017,1,Lagged,30,0.0
51,15,2018,1,Lagged,29,0.0
51,15,2019,1,Lagged,19,0.0
51,15,2020,1,Lagged,25,-0.2
51,15,2015,2,Constant,22,0.0
51,15,2016,2,Constant,18,0.0
51,15,2017,2,Constant,43,0.0
51,15,2018,2,Constant,30,0.0
51,15,2019,2,Constant,23,0.0
51,15,2020,2,Constant,23,-4.2
51,15,2015,2,Lagged,23,0.0
51,15,2016,2,Lagged,18,0.0
51,15,2017,2,Lagged,44,0.0
51,15,2018,2,Lagged,30,0.0
51,15,2019,2,Lagged,23,0.0
51,15,2020,2,Lagged,23,-4.6
51,15,2015,3,Constant,21,0.0
51,15,2016,3,Constant,26,0.0
51,15,2017,3,Constant,25,0.0
51,15,2018,3,Constant,21,0.0
51,15,2019,3,Constant,22,0.0
51,15,2020,3,Constant,21,-2.0
51,15,2015,3,Lagged,21,0.0
51,15,2016,3,Lagged,26,0.0
51,15,2017,3,Lagged,25,0.0
51,15,2018,3,Lagged,21,0.0
51,15,2019,3,Lagged,22,0.0
51,15,2020,3,Lagged,21,-2.0
51,15,2015,4,Constant,34,0.0
51,15,2016,4,Constant,19,0.0
51,15,2017,4,Constant,17,0.0
51,15,2018,4,Constant,23,0.0
51,15,2019,4,Constant,31,0.0
51,15,2020,4,Constant,15,-9.8
51,15,2015,4,Lagged,35,0.0
51,15,2016,4,Lagged,20,0.0
51,15,2017,4,Lagged,17,0.0
51,15,2018,4,Lagged,23,0.0
51,15,2019,4,Lagged,31,0.0
51,15,2020,4,Lagged,15,-10.2
51,15,2015,5,Constant,25,0.0
51,15,2016,5,Constant,33,0.0
51,15,2017,5,Constant,25,0.0
51,15,2018,5,Constant,26,0.0
51,15,2019,5,Constant,19,0.0
51,15,2020,5,Constant,23,-2.6
51,15,2015,5,Lagged,25,0.0
51,15,2016,5,Lagged,33,0.0
51,15,2017,5,Lagged,25,0.0
51,15,2018,5,Lagged,26,0.0
51,15,2019,5,Lagged,19,0.0
51,15,2020,5,Lagged,23,-2.6
51,15,2015,6,Constant,25,0.0
51,15,2016,6,Constant,15,0.0
51,15,2017,6,Constant,25,0.0
51,15,2018,6,Constant,26,0.0
51,15,2019,6,Constant,26,0.0
51,15,2020,6,Constant,29,5.6
51,15,2015,6,Lagged,25,0.0
51,15,2016,6,Lagged,16,0.0
51,15,2017,6,Lagged,25,0.0
51,15,2018,6,Lagged,26,0.0
51,15,2019,6,Lagged,26,0.0
51,15,2020,6,Lagged,29,5.4
51,15,2015,7,Constant,25,0.0
51,15,2016,7,Constant,13,0.0
51,15,2017,7,Constant,27,0.0
51,15,2018,7,Constant,22,0.0
51,15,2019,7,Constant,11,0.0
51,15,2020,7,Constant,27,7.4
51,15,2015,7,Lagged,25,0.0
51,15,2016,7,Lagged,13,0.0
51,15,2017,7,Lagged,28,0.0
51,15,2018,7,Lagged,22,0.0
51,15,2019,7,Lagged,11,0.0
51,15,2020,7,Lagged,27,7.2
51,15,2015,8,Constant,19,0.0
51,15,2016,8,Constant,23,0.0
51,15,2017,8,Constant,30,0.0
51,15,2018,8,Constant,22,0.0
51,15,2019,8,Constant,15,0.0
51,15,2020,8,Constant,21,-0.8
51,15,2015,8,Lagged,20,0.0
51,15,2016,8,Lagged,24,0.0
51,15,2017,8,Lagged,30,0.0
51,15,2018,8,Lagged,22,0.0
51,15,2019,8,Lagged,15,0.0
51,15,2020,8,Lagged,21,-1.2
51,15,2015,9,Constant,26,0.0
51,15,2016,9,Constant,17,0.0
51,15,2017,9,Constant,18,0.0
51,15,2018,9,Constant,26,0.0
51,15,2019,9,Constant,29,0.0
51,15,2020,9,Constant,18,-5.2
51,15,2015,9,Lagged,27,0.0
51,15,2016,9,Lagged,17,0.0
51,15,2017,9,Lagged,18,0.0
51,15,2018,9,Lagged,26,0.0
51,15,2019,9,Lagged,29,0.0
51,15,2020,9,Lagged,18,-5.4
51,15,2015,10,Constant,19,0.0
51,15,2016,10,Constant,21,0.0
51,15,2017,10,Constant,22,0.0
51,15,2018,10,Constant,26,0.0
51,15,2019,10,Constant,30,0.0
51,15,2020,10,Constant,29,5.4
51,15,2015,10,Lagged,20,0.0
51,15,2016,10,Lagged,21,0.0
51,15,2017,10,Lagged,22,0.0
51,15,2018,10,Lagged,26,0.0
51,15,2019,10,Lagged,30,0.0
51,15,2020,10,Lagged,29,5.2
51,15,2015,11,Constant,19,0.0
51,15,2016,11,Constant,23,0.0
51,15,2017,11,Constant,18,0.0
51,15,2018,11,Constant,21,0.0
51,15,2019,11,Constant,18,0.0
51,15,2020,11,Constant,13,-6.8
51,15,2015,11,Lagged,20,0.0
51,15,2016,11,Lagged,24,0.0
51,15,2017,11,Lagged,18,0.0
51,15,2018,11,Lagged,21,0.0
51,15,2019,11,Lagged,18,0.0
51,15,2020,11,Lagged,13,-7.2
51,15,2015,12,Constant,21,0.0
51,15,2016,12,Constant,11,0.0
51,15,2017,12,Constant,18,0.0
51,15,2018,12,Constant,17,0.0
51,15,2019,12,Constant,11,0.0
51,15,2020,12,Constant,26,10.4
51,15,2015,12,Lagged,21,0.0
51,15,2016,12,Lagged,12,0.0
51,15,2017,12,Lagged,18,0.0
51,15,2018,12,Lagged,17,0.0
51,15,2019,12,Lagged,11,0.0
51,15,2020,12,Lagged,26,10.2
51,15,2015,13,Constant,15,0.0
51,15,2016,13,Constant,26,0.0
51,15,2017,13,Constant,21,0.0
51,15,2018,13,Constant,37,0.0
51,15,2019,13,Constant,29,0.0
51,15,2020,13,Constant,21,-4.6
51,15,2015,13,Lagged,16,0.0
51,15,2016,13,Lagged,26,0.0
51,15,2017,13,Lagged,21,0.0
51,15,2018,13,Lagged,37,0.0
51,15,2019,13,Lagged,29,0.0
51,15,2020,13,Lagged,21,-4.8
51,15,2015,14,Constant,11,0.0
51,15,2016,14,Constant,35,0.0
51,15,2017,14,Constant,19,0.0
51,15,2018,14,Constant,23,0.0
51,15,2019,14,Constant,26,0.0
51,15,2020,14,Constant,26,3.2
51,15,2015,14,Lagged,12,0.0
51,15,2016,14,Lagged,36,0.0
51,15,2017,14,Lagged,20,0.0
51,15,2018,14,Lagged,23,0.0
51,15,2019,14,Lagged,26,0.0
51,15,2020,14,Lagged,26,2.6
51,15,2015,15,Constant,29,0.0
51,15,2016,15,Constant,14,0.0
51,15,2017,15,Constant,22,0.0
51,15,2018,15,Constant,13,0.0
51,15,2019,15,Constant,26,0.0
51,15,2020,15,Constant,15,-5.8
51,15,2015,15,Lagged,29,0.0
51,15,2016,15,Lagged,14,0.0
51,15,2017,15,Lagged,22,0.0
51,15,2018,15,Lagged,13,0.0
51,15,2019,15,Lagged,26,0.0
51,15,2020,15,Lagged,15,-5.8
51,15,2015,16,Constant,29,0.0
51,15,2016,16,Constant,19,0.0
51,15,2017,16,Constant,15,0.0
51,15,2018,16,Constant,22,0.0
51,15,2019,16,Constant,23,0.0
51,15,2020,16,Constant,25,3.4
51,15,2015,16,Lagged,29,0.0
51,15,2016,16,Lagged,20,0.0
51,15,2017,16,Lagged,16,0.0
51,15,2018,16,Lagged,22,0.0
51,15,2019,16,Lagged,23,0.0
51,15,2020,16,Lagged,25,3.0
51,15,2015,17,Constant,22,0.0
51,15,2016,17,Constant,23,0.0
51,15,2017,17,Constant,19,0.0
51,15,2018,17,Constant,19,0.0
51,15,2019,17,Constant,14,0.0
51,15,2020,17,Constant,29,9.6
51,15,2015,17,Lagged,23,0.0
51,15,2016,17,Lagged,24,0.0
51,15,2017,17,Lagged,20,0.0
51,15,2018,17,Lagged,19,0.0
51,15,2019,17,Lagged,14,0.0
51,15,2020,17,Lagged,29,9.0
51,15,2015,18,Constant,15,0.0
51,15,2016,18,Constant,13,0.0
51,15,2017,18,Constant,19,0.0
51,15,2018,18,Constant,22,0.0
51,15,2019,18,Constant,25,0.0
51,15,2020,18,Constant,15,-3.8
51,15,2015,18,Lagged,16,0.0
51,15,2016,18,Lagged,13,0.0
51,15,2017,18,Lagged,20,0.0
51,15,2018,18,Lagged,22,0.0
51,15,2019,18,Lagged,25,0.0
51,15,2020,18,Lagged,15,-4.2
51,15,2015,19,Constant,17,0.0
51,15,2016,19,Constant,21,0.0
51,15,2017,19,Constant,13,0.0
51,15,2018,19,Constant,19,0.0
51,15,2019,19,Constant,25,0.0
51,15,2020,19,Constant,25,6.0
51,15,2015,19,Lagged,17,0.0
