State_FIPS,County_FIPS,Year,Week,Population_Adjustment,Deaths_Per100k,Excess_Deaths_Per100k,Age_Adjusted_Deaths_LT_65_Per100k,Age_Adjusted_Deaths_GTE_65_Per100k,Excess_Age_Adjusted_Deaths_LT_65_Per100k,Excess_Age_Adjusted_Deaths_GTE_65_Per100k
30,87,2015,3,Lagged,21,0.0,0,21,0.0,0.0
30,87,2016,3,Lagged,0,0.0,0,0,0.0,0.0
30,87,2017,3,Lagged,21,0.0,0,21,0.0,0.0
30,87,2018,3,Lagged,10,0.0,10,0,0.0,0.0
30,87,2019,3,Lagged,0,0.0,0,0,0.0,0.0
30,87,2020,3,Lagged,22,11.6,0,22,-2.0,13.6
30,87,2015,4,Constant,10,0.0,10,0,0.0,0.0
30,87,2016,4,Constant,10,0.0,10,0,0.0,0.0
30,87,2017,4,Constant,0,0.0,0,0,0.0,0.0
30,87,2018,4,Constant,54,0.0,32,21,0.0,0.0
30,87,2019,4,Constant,10,0.0,0,10,0.0,0.0
30,87,2020,4,Constant,0,-16.8,0,0,-10.4,-6.2
30,87,2015,4,Lagged,10,0.0,10,0,0.0,0.0
30,87,2016,4,Lagged,10,0.0,10,0,0.0,0.0
30,87,2017,4,Lagged,0,0.0,0,0,0.0,0.0
30,87,2018,4,Lagged,54,0.0,32,21,0.0,0.0
30,87,2019,4,Lagged,11,0.0,0,11,0.0,0.0
30,87,2020,4,Lagged,0,-17.0,0,0,-10.4,-6.4
30,87,2015,5,Constant,10,0.0,0,10,0.0,0.0
30,87,2016,5,Constant,21,0.0,0,21,0.0,0.0
30,87,2017,5,Constant,0,0.0,0,0,0.0,0.0
30,87,2018,5,Constant,54,0.0,21,32,0.0,0.0
30,87,2019,5,Constant,21,0.0,21,0,0.0,0.0
30,87,2020,5,Constant,32,10.8,32,0,23.6,-12.6
30,87,2015,5,Lagged,10,0.0,0,10,0.0,0.0
30,87,2016,5,Lagged,21,0.0,0,21,0.0,0.0
30,87,2017,5,Lagged,0,0.0,0,0,0.0,0.0
30,87,2018,5,Lagged,54,0.0,21,32,0.0,0.0
30,87,2019,5,Lagged,22,0.0,22,0,0.0,0.0
30,87,2020,5,Lagged,33,11.6,33,0,24.4,-12.6
30,87,2015,6,Constant,21,0.0,10,10,0.0,0.0
30,87,2016,6,Constant,10,0.0,0,10,0.0,0.0
30,87,2017,6,Constant,43,0.0,10,32,0.0,0.0
30,87,2018,6,Constant,10,0.0,0,10,0.0,0.0
30,87,2019,6,Constant,10,0.0,0,10,0.0,0.0
30,87,2020,6,Constant,0,-18.8,0,0,-4.0,-14.4
30,87,2015,6,Lagged,21,0.0,10,10,0.0,0.0
30,87,2016,6,Lagged,10,0.0,0,10,0.0,0.0
30,87,2017,6,Lagged,43,0.0,10,32,0.0,0.0
30,87,2018,6,Lagged,10,0.0,0,10,0.0,0.0
30,87,2019,6,Lagged,11,0.0,0,11,0.0,0.0
30,87,2020,6,Lagged,0,-19.0,0,0,-4.0,-14.6
30,87,2015,7,Constant,10,0.0,10,0,0.0,0.0
30,87,2016,7,Constant,0,0.0,0,0,0.0,0.0
30,87,2017,7,Constant,10,0.0,0,10,0.0,0.0
30,87,2018,7,Constant,21,0.0,10,10,0.0,0.0
30,87,2019,7,Constant,43,0.0,21,21,0.0,0.0
30,87,2020,7,Constant,0,-16.8,0,0,-8.2,-8.2
30,87,2015,7,Lagged,10,0.0,10,0,0.0,0.0
30,87,2016,7,Lagged,0,0.0,0,0,0.0,0.0
30,87,2017,7,Lagged,10,0.0,0,10,0.0,0.0
30,87,2018,7,Lagged,21,0.0,10,10,0.0,0.0
30,87,2019,7,Lagged,44,0.0,22,22,0.0,0.0
30,87,2020,7,Lagged,0,-17.0,0,0,-8.4,-8.4
30,87,2015,8,Constant,0,0.0,0,0,0.0,0.0
30,87,2016,8,Constant,10,0.0,0,10,0.0,0.0
30,87,2017,8,Constant,32,0.0,21,10,0.0,0.0
30,87,2018,8,Constant,0,0.0,0,0,0.0,0.0
30,87,2019,8,Constant,10,0.0,0,10,0.0,0.0
30,87,2020,8,Constant,10,-0.4,0,10,-4.2,4.0
30,87,2015,8,Lagged,0,0.0,0,0,0.0,0.0
30,87,2016,8,Lagged,10,0.0,0,10,0.0,0.0
30,87,2017,8,Lagged,32,0.0,21,10,0.0,0.0
30,87,2018,8,Lagged,0,0.0,0,0,0.0,0.0
30,87,2019,8,Lagged,11,0.0,0,11,0.0,0.0
30,87,2020,8,Lagged,11,0.4,0,11,-4.2,4.8
30,87,2015,9,Constant,32,0.0,10,21,0.0,0.0
30,87,2016,9,Constant,10,0.0,0,10,0.0,0.0
30,87,2017,9,Constant,10,0.0,0,10,0.0,0.0
30,87,2018,9,Constant,10,0.0,0,10,0.0,0.0
30,87,2019,9,Constant,21,0.0,0,21,0.0,0.0
30,87,2020,9,Constant,43,26.4,10,32,8.0,17.6
30,87,2015,9,Lagged,32,0.0,10,21,0.0,0.0
30,87,2016,9,Lagged,10,0.0,0,10,0.0,0.0
30,87,2017,9,Lagged,10,0.0,0,10,0.0,0.0
30,87,2018,9,Lagged,10,0.0,0,10,0.0,0.0
30,87,2019,9,Lagged,22,0.0,0,22,0.0,0.0
30,87,2020,9,Lagged,44,27.2,11,33,9.0,18.4
30,87,2015,10,Constant,10,0.0,0,10,0.0,0.0
30,87,2016,10,Constant,0,0.0,0,0,0.0,0.0
30,87,2017,10,Constant,21,0.0,10,10,0.0,0.0
30,87,2018,10,Constant,0,0.0,0,0,0.0,0.0
30,87,2019,10,Constant,10,0.0,10,0,0.0,0.0
30,87,2020,10,Constant,21,12.8,10,10,6.0,6.0
30,87,2015,10,Lagged,10,0.0,0,10,0.0,0.0
30,87,2016,10,Lagged,0,0.0,0,0,0.0,0.0
30,87,2017,10,Lagged,21,0.0,10,10,0.0,0.0
30,87,2018,10,Lagged,0,0.0,0,0,0.0,0.0
30,87,2019,10,Lagged,11,0.0,11,0,0.0,0.0
30,87,2020,10,Lagged,22,13.6,11,11,6.8,7.0
30,87,2015,11,Constant,32,0.0,21,10,0.0,0.0
30,87,2016,11,Constant,10,0.0,0,10,0.0,0.0
30,87,2017,11,Constant,10,0.0,0,10,0.0,0.0
30,87,2018,11,Constant,10,0.0,0,10,0.0,0.0
30,87,2019,11,Constant,10,0.0,0,10,0.0,0.0
30,87,2020,11,Constant,0,-14.4,0,0,-4.2,-10.0
30,87,2015,11,Lagged,32,0.0,21,10,0.0,0.0
30,87,2016,11,Lagged,10,0.0,0,10,0.0,0.0
30,87,2017,11,Lagged,10,0.0,0,10,0.0,0.0
30,87,2018,11,Lagged,10,0.0,0,10,0.0,0.0
30,87,2019,11,Lagged,11,0.0,0,11,0.0,0.0
30,87,2020,11,Lagged,0,-14.6,0,0,-4.2,-10.2
30,87,2015,12,Constant,21,0.0,0,21,0.0,0.0
30,87,2016,12,Constant,10,0.0,10,0,0.0,0.0
30,87,2017,12,Constant,21,0.0,21,0,0.0,0.0
30,87,2018,12,Constant,10,0.0,0,10,0.0,0.0
30,87,2019,12,Constant,21,0.0,0,21,0.0,0.0
30,87,2020,12,Constant,0,-16.6,0,0,-6.2,-10.4
30,87,2015,12,Lagged,21,0.0,0,21,0.0,0.0
30,87,2016,12,Lagged,10,0.0,10,0,0.0,0.0
30,87,2017,12,Lagged,21,0.0,21,0,0.0,0.0
30,87,2018,12,Lagged,10,0.0,0,10,0.0,0.0
30,87,2019,12,Lagged,22,0.0,0,22,0.0,0.0
30,87,2020,12,Lagged,0,-16.8,0,0,-6.2,-10.6
30,87,2015,13,Constant,0,0.0,0,0,0.0,0.0
30,87,2016,13,Constant,32,0.0,21,10,0.0,0.0
30,87,2017,13,Constant,21,0.0,0,21,0.0,0.0
30,87,2018,13,Constant,10,0.0,10,0,0.0,0.0
30,87,2019,13,Constant,0,0.0,0,0,0.0,0.0
30,87,2020,13,Constant,10,-2.6,0,10,-6.2,3.8
30,87,2015,13,Lagged,0,0.0,0,0,0.0,0.0
30,87,2016,13,Lagged,32,0.0,21,10,0.0,0.0
30,87,2017,13,Lagged,21,0.0,0,21,0.0,0.0
30,87,2018,13,Lagged,10,0.0,10,0,0.0,0.0
30,87,2019,13,Lagged,0,0.0,0,0,0.0,0.0
30,87,2020,13,Lagged,11,-1.6,0,11,-6.2,4.8
30,87,2015,14,Constant,0,0.0,0,0,0.0,0.0
30,87,2016,14,Constant,21,0.0,10,10,0.0,0.0
30,87,2017,14,Constant,0,0.0,0,0,0.0,0.0
30,87,2018,14,Constant,0,0.0,0,0,0.0,0.0
30,87,2019,14,Constant,21,0.0,0,21,0.0,0.0
30,87,2020,14,Constant,21,12.6,0,21,-2.0,14.8
30,87,2015,14,Lagged,0,0.0,0,0,0.0,0.0
30,87,2016,14,Lagged,21,0.0,10,10,0.0,0.0
30,87,2017,14,Lagged,0,0.0,0,0,0.0,0.0
30,87,2018,14,Lagged,0,0.0,0,0,0.0,0.0
30,87,2019,14,Lagged,22,0.0,0,22,0.0,0.0
30,87,2020,14,Lagged,22,13.4,0,22,-2.0,15.6
30,87,2015,15,Constant,32,0.0,10,21,0.0,0.0
30,87,2016,15,Constant,32,0.0,0,32,0.0,0.0
30,87,2017,15,Constant,21,0.0,10,10,0.0,0.0
30,87,2018,15,Constant,10,0.0,0,10,0.0,0.0
30,87,2019,15,Constant,10,0.0,0,10,0.0,0.0
30,87,2020,15,Constant,0,-21.0,0,0,-4.0,-16.6
30,87,2015,15,Lagged,32,0.0,10,21,0.0,0.0
30,87,2016,15,Lagged,32,0.0,0,32,0.0,0.0
30,87,2017,15,Lagged,21,0.0,10,10,0.0,0.0
30,87,2018,15,Lagged,10,0.0,0,10,0.0,0.0
30,87,2019,15,Lagged,11,0.0,0,11,0.0,0.0
30,87,2020,15,Lagged,0,-21.2,0,0,-4.0,-16.8
30,87,2015,16,Constant,0,0.0,0,0,0.0,0.0
30,87,2016,16,Constant,10,0.0,0,10,0.0,0.0
30,87,2017,16,Constant,32,0.0,21,10,0.0,0.0
30,87,2018,16,Constant,21,0.0,10,10,0.0,0.0
30,87,2019,16,Constant,10,0.0,10,0,0.0,0.0
30,87,2020,16,Constant,10,-4.6,10,0,1.8,-6.0
30,87,2015,16,Lagged,0,0.0,0,0,0.0,0.0
30,87,2016,16,Lagged,10,0.0,0,10,0.0,0.0
30,87,2017,16,Lagged,32,0.0,21,10,0.0,0.0
30,87,2018,16,Lagged,21,0.0,10,10,0.0,0.0
30,87,2019,16,Lagged,11,0.0,11,0,0.0,0.0
30,87,2020,16,Lagged,11,-3.8,11,0,2.6,-6.0
30,87,2015,17,Constant,21,0.0,21,0,0.0,0.0
30,87,2016,17,Constant,21,0.0,0,21,0.0,0.0
30,87,2017,17,Constant,43,0.0,21,21,0.0,0.0
30,87,2018,17,Constant,10,0.0,0,10,0.0,0.0
30,87,2019,17,Constant,32,0.0,32,0,0.0,0.0
30,87,2020,17,Constant,21,-4.4,10,10,-4.8,-0.4
30,87,2015,17,Lagged,21,0.0,21,0,0.0,0.0
30,87,2016,17,Lagged,21,0.0,0,21,0.0,0.0
30,87,2017,17,Lagged,43,0.0,21,21,0.0,0.0
30,87,2018,17,Lagged,10,0.0,0,10,0.0,0.0
30,87,2019,17,Lagged,33,0.0,33,0,0.0,0.0
30,87,2020,17,Lagged,22,-3.6,11,11,-4.0,0.6
30,87,2015,18,Constant,10,0.0,0,10,0.0,0.0
30,87,2016,18,Constant,10,0.0,10,0,0.0,0.0
30,87,2017,18,Constant,21,0.0,10,10,0.0,0.0
30,87,2018,18,Constant,0,0.0,0,0,0.0,0.0
30,87,2019,18,Constant,21,0.0,21,0,0.0,0.0
30,87,2020,18,Constant,0,-12.4,0,0,-8.2,-4.0
30,87,2015,18,Lagged,10,0.0,0,10,0.0,0.0
30,87,2016,18,Lagged,10,0.0,10,0,0.0,0.0
30,87,2017,18,Lagged,21,0.0,10,10,0.0,0.0
30,87,2018,18,Lagged,0,0.0,0,0,0.0,0.0
30,87,2019,18,Lagged,22,0.0,22,0,0.0,0.0
30,87,2020,18,Lagged,0,-12.6,0,0,-8.4,-4.0
30,87,2015,19,Constant,10,0.0,0,10,0.0,0.0
30,87,2016,19,Constant,21,0.0,10,10,0.0,0.0
30,87,2017,19,Constant,21,0.0,0,21,0.0,0.0
30,87,2018,19,Constant,0,0.0,0,0,0.0,0.0
30,87,2019,19,Constant,0,0.0,0,0,0.0,0.0
30,87,2020,19,Constant,32,21.6,21,10,19.0,1.8
30,87,2015,19,Lagged,10,0.0,0,10,0.0,0.0
30,87,2016,19,Lagged,21,0.0,10,10,0.0,0.0
30,87,2017,19,Lagged,21,0.0,0,21,0.0,0.0
30,87,2018,19,Lagged,0,0.0,0,0,0.0,0.0
30,87,2019,19,Lagged,0,0.0,0,0,0.0,0.0
30,87,2020,19,Lagged,33,22.6,22,11,20.0,2.8
30,87,2015,20,Constant,21,0.0,0,21,0.0,0.0
30,87,2016,20,Constant,10,0.0,10,0,0.0,0.0
30,87,2017,20,Constant,0,0.0,0,0,0.0,0.0
30,87,2018,20,Constant,10,0.0,0,10,0.0,0.0
30,87,2019,20,Constant,10,0.0,10,0,0.0,0.0
30,87,2020,20,Constant,10,-0.2,0,10,-4.0,3.8
30,87,2015,20,Lagged,21,0.0,0,21,0.0,0.0
30,87,2016,20,Lagged,10,0.0,10,0,0.0,0.0
30,87,2017,20,Lagged,0,0.0,0,0,0.0,0.0
30,87,2018,20,Lagged,10,0.0,0,10,0.0,0.0
30,87,2019,20,Lagged,11,0.0,11,0,0.0,0.0
30,87,2020,20,Lagged,11,0.6,0,11,-4.2,4.8
30,87,2015,21,Constant,21,0.0,0,21,0.0,0.0
30,87,2016,21,Constant,0,0.0,0,0,0.0,0.0
30,87,2017,21,Constant,0,0.0,0,0,0.0,0.0
30,87,2018,21,Constant,0,0.0,0,0,0.0,0.0
30,87,2019,21,Constant,10,0.0,10,0,0.0,0.0
30,87,2020,21,Constant,10,3.8,0,10,-2.0,5.8
30,87,2015,21,Lagged,21,0.0,0,21,0.0,0.0
30,87,2016,21,Lagged,0,0.0,0,0,0.0,0.0
30,87,2017,21,Lagged,0,0.0,0,0,0.0,0.0
30,87,2018,21,Lagged,0,0.0,0,0,0.0,0.0
30,87,2019,21,Lagged,11,0.0,11,0,0.0,0.0
30,87,2020,21,Lagged,11,4.6,0,11,-2.2,6.8
30,87,2015,22,Constant,0,0.0,0,0,0.0,0.0
30,87,2016,22,Constant,10,0.0,0,10,0.0,0.0
30,87,2017,22,Constant,21,0.0,10,10,0.0,0.0
30,87,2018,22,Constant,21,0.0,0,21,0.0,0.0
30,87,2019,22,Constant,43,0.0,32,10,0.0,0.0
30,87,2020,22,Constant,10,-9.0,0,10,-8.4,-0.2
30,87,2015,22,Lagged,0,0.0,0,0,0.0,0.0
30,87,2016,22,Lagged,10,0.0,0,10,0.0,0.0
30,87,2017,22,Lagged,21,0.0,10,10,0.0,0.0
30,87,2018,22,Lagged,21,0.0,0,21,0.0,0.0
30,87,2019,22,Lagged,44,0.0,33,11,0.0,0.0
30,87,2020,22,Lagged,11,-8.2,0,11,-8.6,0.6
30,87,2015,23,Constant,0,0.0,0,0,0.0,0.0
30,87,2016,23,Constant,10,0.0,0,10,0.0,0.0
30,87,2017,23,Constant,32,0.0,0,32,0.0,0.0
30,87,2018,23,Constant,21,0.0,0,21,0.0,0.0
30,87,2019,23,Constant,21,0.0,10,10,0.0,0.0
30,87,2020,23,Constant,10,-6.8,10,0,8.0,-14.6
30,87,2015,23,Lagged,0,0.0,0,0,0.0,0.0
30,87,2016,23,Lagged,10,0.0,0,10,0.0,0.0
30,87,2017,23,Lagged,32,0.0,0,32,0.0,0.0
30,87,2018,23,Lagged,21,0.0,0,21,0.0,0.0
30,87,2019,23,Lagged,22,0.0,11,11,0.0,0.0
30,87,2020,23,Lagged,11,-6.0,11,0,8.8,-14.8
30,87,2015,24,Constant,10,0.0,0,10,0.0,0.0
30,87,2016,24,Constant,0,0.0,0,0,0.0,0.0
30,87,2017,24,Constant,10,0.0,10,0,0.0,0.0
30,87,2018,24,Constant,0,0.0,0,0,0.0,0.0
30,87,2019,24,Constant,10,0.0,10,0,0.0,0.0
30,87,2020,24,Constant,32,26.0,10,21,6.0,19.0
30,87,2015,24,Lagged,10,0.0,0,10,0.0,0.0
30,87,2016,24,Lagged,0,0.0,0,0,0.0,0.0
30,87,2017,24,Lagged,10,0.0,10,0,0.0,0.0
30,87,2018,24,Lagged,0,0.0,0,0,0.0,0.0
30,87,2019,24,Lagged,11,0.0,11,0,0.0,0.0
30,87,2020,24,Lagged,33,26.8,11,22,6.8,20.0
30,87,2015,25,Constant,0,0.0,0,0,0.0,0.0
30,87,2016,25,Constant,21,0.0,0,21,0.0,0.0
30,87,2017,25,Constant,32,0.0,10,21,0.0,0.0
30,87,2018,25,Constant,10,0.0,0,10,0.0,0.0
30,87,2019,25,Constant,10,0.0,10,0,0.0,0.0
30,87,2020,25,Constant,0,-14.6,0,0,-4.0,-10.4
30,87,2015,25,Lagged,0,0.0,0,0,0.0,0.0
30,87,2016,25,Lagged,21,0.0,0,21,0.0,0.0
30,87,2017,25,Lagged,32,0.0,10,21,0.0,0.0
30,87,2018,25,Lagged,10,0.0,0,10,0.0,0.0
30,87,2019,25,Lagged,11,0.0,11,0,0.0,0.0
30,87,2020,25,Lagged,0,-14.8,0,0,-4.2,-10.4
30,87,2015,26,Constant,0,0.0,0,0,0.0,0.0
30,87,2016,26,Constant,10,0.0,10,0,0.0,0.0
30,87,2017,26,Constant,0,0.0,0,0,0.0,0.0
30,87,2018,26,Constant,32,0.0,0,32,0.0,0.0
30,87,2019,26,Constant,10,0.0,0,10,0.0,0.0
30,87,2020,26,Constant,10,-0.4,10,0,8.0,-8.4
30,87,2015,26,Lagged,0,0.0,0,0,0.0,0.0
30,87,2016,26,Lagged,10,0.0,10,0,0.0,0.0
30,87,2017,26,Lagged,0,0.0,0,0,0.0,0.0
30,87,2018,26,Lagged,32,0.0,0,32,0.0,0.0
30,87,2019,26,Lagged,11,0.0,0,11,0.0,0.0
30,87,2020,26,Lagged,11,0.4,11,0,9.0,-8.6
30,87,2015,27,Constant,0,0.0,0,0,0.0,0.0
30,87,2016,27,Constant,0,0.0,0,0,0.0,0.0
30,87,2017,27,Constant,0,0.0,0,0,0.0,0.0
30,87,2018,27,Constant,0,0.0,0,0,0.0,0.0
30,87,2019,27,Constant,10,0.0,0,10,0.0,0.0
30,87,2020,27,Constant,21,19.0,21,0,21.0,-2.0
30,87,2015,27,Lagged,0,0.0,0,0,0.0,0.0
30,87,2016,27,Lagged,0,0.0,0,0,0.0,0.0
30,87,2017,27,Lagged,0,0.0,0,0,0.0,0.0
30,87,2018,27,Lagged,0,0.0,0,0,0.0,0.0
30,87,2019,27,Lagged,11,0.0,0,11,0.0,0.0
30,87,2020,27,Lagged,22,19.8,22,0,22.0,-2.2
30,87,2015,28,Constant,0,0.0,0,0,0.0,0.0
30,87,2016,28,Constant,21,0.0,0,21,0.0,0.0
30,87,2017,28,Constant,10,0.0,0,10,0.0,0.0
30,87,2018,28,Constant,10,0.0,10,0,0.0,0.0
30,87,2019,28,Constant,0,0.0,0,0,0.0,0.0
30,87,2020,28,Constant,10,1.8,0,10,-2.0,3.8
30,87,2015,28,Lagged,0,0.0,0,0,0.0,0.0
30,87,2016,28,Lagged,21,0.0,0,21,0.0,0.0
30,87,2017,28,Lagged,10,0.0,0,10,0.0,0.0
30,87,2018,28,Lagged,10,0.0,10,0,0.0,0.0
30,87,2019,28,Lagged,0,0.0,0,0,0.0,0.0
30,87,2020,28,Lagged,11,2.8,0,11,-2.0,4.8
30,87,2015,29,Constant,10,0.0,10,0,0.0,0.0
30,87,2016,29,Constant,0,0.0,0,0,0.0,0.0
30,87,2017,29,Constant,0,0.0,0,0,0.0,0.0
30,87,2018,29,Constant,10,0.0,0,10,0.0,0.0
30,87,2019,29,Constant,10,0.0,0,10,0.0,0.0
30,87,2020,29,Constant,10,4.0,0,10,-2.0,6.0
30,87,2015,29,Lagged,10,0.0,10,0,0.0,0.0
30,87,2016,29,Lagged,0,0.0,0,0,0.0,0.0
30,87,2017,29,Lagged,0,0.0,0,0,0.0,0.0
30,87,2018,29,Lagged,10,0.0,0,10,0.0,0.0
30,87,2019,29,Lagged,11,0.0,0,11,0.0,0.0
30,87,2020,29,Lagged,11,4.8,0,11,-2.0,6.8
30,87,2015,30,Constant,0,0.0,0,0,0.0,0.0
30,87,2016,30,Constant,10,0.0,10,0,0.0,0.0
30,87,2017,30,Constant,0,0.0,0,0,0.0,0.0
30,87,2018,30,Constant,54,0.0,43,10,0.0,0.0
30,87,2019,30,Constant,0,0.0,0,0,0.0,0.0
30,87,2020,30,Constant,0,-12.8,0,0,-10.6,-2.0
30,87,2015,30,Lagged,0,0.0,0,0,0.0,0.0
30,87,2016,30,Lagged,10,0.0,10,0,0.0,0.0
30,87,2017,30,Lagged,0,0.0,0,0,0.0,0.0
30,87,2018,30,Lagged,54,0.0,43,10,0.0,0.0
30,87,2019,30,Lagged,0,0.0,0,0,0.0,0.0
30,87,2020,30,Lagged,0,-12.8,0,0,-10.6,-2.0
30,87,2015,31,Constant,10,0.0,0,10,0.0,0.0
30,87,2016,31,Constant,10,0.0,0,10,0.0,0.0
30,87,2017,31,Constant,21,0.0,0,21,0.0,0.0
30,87,2018,31,Constant,21,0.0,10,10,0.0,0.0
30,87,2019,31,Constant,21,0.0,10,10,0.0,0.0
30,87,2020,31,Constant,0,-16.6,0,0,-4.0,-12.2
30,87,2015,31,Lagged,10,0.0,0,10,0.0,0.0
30,87,2016,31,Lagged,10,0.0,0,10,0.0,0.0
30,87,2017,31,Lagged,21,0.0,0,21,0.0,0.0
30,87,2018,31,Lagged,21,0.0,10,10,0.0,0.0
30,87,2019,31,Lagged,22,0.0,11,11,0.0,0.0
30,87,2020,31,Lagged,0,-16.8,0,0,-4.2,-12.4
30,87,2015,32,Constant,21,0.0,10,10,0.0,0.0
30,87,2016,32,Constant,21,0.0,10,10,0.0,0.0
30,87,2017,32,Constant,10,0.0,0,10,0.0,0.0
30,87,2018,32,Constant,32,0.0,21,10,0.0,0.0
30,87,2019,32,Constant,0,0.0,0,0,0.0,0.0
30,87,2020,32,Constant,0,-16.8,0,0,-8.2,-8.0
30,87,2015,32,Lagged,21,0.0,10,10,0.0,0.0
30,87,2016,32,Lagged,21,0.0,10,10,0.0,0.0
30,87,2017,32,Lagged,10,0.0,0,10,0.0,0.0
30,87,2018,32,Lagged,32,0.0,21,10,0.0,0.0
30,87,2019,32,Lagged,0,0.0,0,0,0.0,0.0
30,87,2020,32,Lagged,0,-16.8,0,0,-8.2,-8.0
30,87,2015,33,Constant,0,0.0,0,0,0.0,0.0
30,87,2016,33,Constant,10,0.0,0,10,0.0,0.0
30,87,2017,33,Constant,10,0.0,0,10,0.0,0.0
30,87,2018,33,Constant,0,0.0,0,0,0.0,0.0
30,87,2019,33,Constant,10,0.0,0,10,0.0,0.0
30,87,2020,33,Constant,0,-6.0,0,0,0.0,-6.0
30,87,2015,33,Lagged,0,0.0,0,0,0.0,0.0
30,87,2016,33,Lagged,10,0.0,0,10,0.0,0.0
30,87,2017,33,Lagged,10,0.0,0,10,0.0,0.0
30,87,2018,33,Lagged,0,0.0,0,0,0.0,0.0
30,87,2019,33,Lagged,11,0.0,0,11,0.0,0.0
30,87,2020,33,Lagged,0,-6.2,0,0,0.0,-6.2
30,87,2015,34,Constant,10,0.0,10,0,0.0,0.0
30,87,2016,34,Constant,21,0.0,10,10,0.0,0.0
30,87,2017,34,Constant,0,0.0,0,0,0.0,0.0
30,87,2018,34,Constant,0,0.0,0,0,0.0,0.0
30,87,2019,34,Constant,0,0.0,0,0,0.0,0.0
30,87,2020,34,Constant,0,-6.2,0,0,-4.0,-2.0
30,87,2015,34,Lagged,10,0.0,10,0,0.0,0.0
30,87,2016,34,Lagged,21,0.0,10,10,0.0,0.0
30,87,2017,34,Lagged,0,0.0,0,0,0.0,0.0
30,87,2018,34,Lagged,0,0.0,0,0,0.0,0.0
30,87,2019,34,Lagged,0,0.0,0,0,0.0,0.0
30,87,2020,34,Lagged,0,-6.2,0,0,-4.0,-2.0
30,87,2015,35,Constant,54,0.0,32,21,0.0,0.0
30,87,2016,35,Constant,32,0.0,0,32,0.0,0.0
30,87,2017,35,Constant,10,0.0,0,10,0.0,0.0
30,87,2018,35,Constant,0,0.0,0,0,0.0,0.0
30,87,2019,35,Constant,10,0.0,10,0,0.0,0.0
30,87,2020,35,Constant,0,-21.2,0,0,-8.4,-12.6
30,87,2015,35,Lagged,53,0.0,32,21,0.0,0.0
30,87,2016,35,Lagged,32,0.0,0,32,0.0,0.0
30,87,2017,35,Lagged,10,0.0,0,10,0.0,0.0
30,87,2018,35,Lagged,0,0.0,0,0,0.0,0.0
30,87,2019,35,Lagged,11,0.0,11,0,0.0,0.0
30,87,2020,35,Lagged,0,-21.2,0,0,-8.6,-12.6
30,87,2015,36,Constant,21,0.0,0,21,0.0,0.0
30,87,2016,36,Constant,0,0.0,0,0,0.0,0.0
30,87,2017,36,Constant,10,0.0,0,10,0.0,0.0
30,87,2018,36,Constant,21,0.0,10,10,0.0,0.0
30,87,2019,36,Constant,0,0.0,0,0,0.0,0.0
30,87,2020,36,Constant,0,-10.4,0,0,-2.0,-8.2
30,87,2015,36,Lagged,21,0.0,0,21,0.0,0.0
30,87,2016,36,Lagged,0,0.0,0,0,0.0,0.0
30,87,2017,36,Lagged,10,0.0,0,10,0.0,0.0
30,87,2018,36,Lagged,21,0.0,10,10,0.0,0.0
30,87,2019,36,Lagged,0,0.0,0,0,0.0,0.0
30,87,2020,36,Lagged,0,-10.4,0,0,-2.0,-8.2
30,87,2015,37,Constant,21,0.0,10,10,0.0,0.0
30,87,2016,37,Constant,10,0.0,0,10,0.0,0.0
30,87,2017,37,Constant,0,0.0,0,0,0.0,0.0
30,87,2018,37,Constant,10,0.0,10,0,0.0,0.0
30,87,2019,37,Constant,0,0.0,0,0,0.0,0.0
30,87,2020,37,Constant,0,-8.2,0,0,-4.0,-4.0
30,87,2015,37,Lagged,21,0.0,10,10,0.0,0.0
30,87,2016,37,Lagged,10,0.0,0,10,0.0,0.0
30,87,2017,37,Lagged,0,0.0,0,0,0.0,0.0
30,87,2018,37,Lagged,10,0.0,10,0,0.0,0.0
30,87,2019,37,Lagged,0,0.0,0,0,0.0,0.0
30,87,2020,37,Lagged,0,-8.2,0,0,-4.0,-4.0
30,87,2015,38,Constant,21,0.0,10,10,0.0,0.0
30,87,2016,38,Constant,10,0.0,0,10,0.0,0.0
30,87,2017,38,Constant,21,0.0,10,10,0.0,0.0
30,87,2018,38,Constant,10,0.0,0,10,0.0,0.0
30,87,2019,38,Constant,0,0.0,0,0,0.0,0.0
30,87,2020,38,Constant,0,-12.4,0,0,-4.0,-8.0
30,87,2015,38,Lagged,21,0.0,10,10,0.0,0.0
30,87,2016,38,Lagged,10,0.0,0,10,0.0,0.0
30,87,2017,38,Lagged,21,0.0,10,10,0.0,0.0
30,87,2018,38,Lagged,10,0.0,0,10,0.0,0.0
30,87,2019,38,Lagged,0,0.0,0,0,0.0,0.0
30,87,2020,38,Lagged,0,-12.4,0,0,-4.0,-8.0
30,87,2015,39,Constant,32,0.0,32,0,0.0,0.0
30,87,2016,39,Constant,0,0.0,0,0,0.0,0.0
30,87,2017,39,Constant,0,0.0,0,0,0.0,0.0
30,87,2018,39,Constant,21,0.0,10,10,0.0,0.0
30,87,2019,39,Constant,0,0.0,0,0,0.0,0.0
30,87,2020,39,Constant,0,-10.6,0,0,-8.4,-2.0
30,87,2015,39,Lagged,32,0.0,32,0,0.0,0.0
30,87,2016,39,Lagged,0,0.0,0,0,0.0,0.0
